spectral_rolloff,spectral_bandwidth,peak_count,mid_ratio,low_to_high_ratio,second_peak_freq,kurtosis,centroid,peak_freq,low_ratio,rms,avg_energy,peak_energy,energy_variance,peak_to_avg_e,high_ratio,peak1_to_peak2_ratio,skewness,dc_ratio,delta_peak_freq,spectral_flatness,label
31.25,12.646681785583496,5.0,0.10635440051555634,0.39990851283073425,0.78125,19.189453125,16.846975326538086,19.921875,0.2552855908870697,0.011262267827987671,133.0,1360.0,34558.8828125,10.225564002990723,0.6383600234985352,1.5144766569137573,3.509481191635132,0.00023361756757367402,0.0,0.4907607436180115,0.0
30.078125,12.633708000183105,5.0,0.10881676524877548,0.44030141830444336,0.78125,13.844523429870605,16.39908218383789,19.921875,0.2724355161190033,0.011091617867350578,129.0,1105.0,28671.2265625,8.56589126586914,0.6187477111816406,1.220994472503662,2.862872838973999,0.0021799684036523104,0.0,0.4555225670337677,0.0
30.078125,12.633708000183105,5.0,0.10881676524877548,0.44030141830444336,0.78125,13.844523429870605,16.39908218383789,19.921875,0.2724355161190033,0.011091617867350578,129.0,1105.0,28671.2265625,8.56589126586914,0.6187477111816406,1.220994472503662,2.862872838973999,0.0021799684036523104,0.0,0.4555225670337677,0.0
30.078125,12.633708000183105,5.0,0.10881676524877548,0.44030141830444336,0.78125,13.844523429870605,16.39908218383789,19.921875,0.2724355161190033,0.011091617867350578,129.0,1105.0,28671.2265625,8.56589126586914,0.6187477111816406,1.220994472503662,2.862872838973999,0.0021799684036523104,0.0,0.4555225670337677,0.0
30.078125,12.633708000183105,5.0,0.10881676524877548,0.44030141830444336,0.78125,13.844523429870605,16.39908218383789,19.921875,0.2724355161190033,0.011091617867350578,129.0,1105.0,28671.2265625,8.56589126586914,0.6187477111816406,1.220994472503662,2.862872838973999,0.0021799684036523104,0.0,0.4555225670337677,0.0
26.953125,12.066137313842773,6.0,0.10478087514638901,0.48742276430130005,1.953125,11.997625350952148,15.390625953674316,19.921875,0.2933599054813385,0.010563138872385025,117.0,981.0,26184.478515625,8.384614944458008,0.6018592119216919,1.1948843002319336,2.740631580352783,0.0032536520157009363,0.0,0.462342232465744,0.0
26.953125,12.066137313842773,6.0,0.10478087514638901,0.48742276430130005,1.953125,11.997625350952148,15.390625953674316,19.921875,0.2933599054813385,0.010563138872385025,117.0,981.0,26184.478515625,8.384614944458008,0.6018592119216919,1.1948843002319336,2.740631580352783,0.0032536520157009363,0.0,0.462342232465744,0.0
26.953125,12.066137313842773,6.0,0.10478087514638901,0.48742276430130005,1.953125,11.997625350952148,15.390625953674316,19.921875,0.2933599054813385,0.010563138872385025,117.0,981.0,26184.478515625,8.384614944458008,0.6018592119216919,1.1948843002319336,2.740631580352783,0.0032536520157009363,0.0,0.462342232465744,0.0
25.0,11.158395767211914,7.0,0.14621655642986298,0.5849825143814087,19.921875,5.779520511627197,14.032573699951172,1.171875,0.3151128888130188,0.008400708436965942,74.0,449.0,8587.384765625,6.067567348480225,0.538670539855957,1.079326868057251,1.7082879543304443,0.0037625418044626713,-18.75,0.40646663308143616,0.0
25.0,11.158395767211914,7.0,0.14621655642986298,0.5849825143814087,19.921875,5.779520511627197,14.032573699951172,1.171875,0.3151128888130188,0.008400708436965942,74.0,449.0,8587.384765625,6.067567348480225,0.538670539855957,1.079326868057251,1.7082879543304443,0.0037625418044626713,-18.75,0.40646663308143616,0.0
25.0,11.158395767211914,7.0,0.14621655642986298,0.5849825143814087,19.921875,5.779520511627197,14.032573699951172,1.171875,0.3151128888130188,0.008400708436965942,74.0,449.0,8587.384765625,6.067567348480225,0.538670539855957,1.079326868057251,1.7082879543304443,0.0037625418044626713,-18.75,0.40646663308143616,0.0
25.0,11.158395767211914,7.0,0.14621655642986298,0.5849825143814087,19.921875,5.779520511627197,14.032573699951172,1.171875,0.3151128888130188,0.008400708436965942,74.0,449.0,8587.384765625,6.067567348480225,0.538670539855957,1.079326868057251,1.7082879543304443,0.0037625418044626713,-18.75,0.40646663308143616,0.0
24.609375,10.944348335266113,9.0,0.14203454554080963,0.6264402866363525,19.921875,5.3434929847717285,13.677623748779297,1.5625,0.3304542601108551,0.008343753404915333,73.0,445.0,8236.4501953125,6.095890522003174,0.5275111794471741,1.275071620941162,1.6256492137908936,0.0009596928721293807,0.390625,0.39304572343826294,0.0
