[MLP]   svm_data_20260507_133636.csv                       24741샘플
[MLP] CSV 로드  →  총 24741샘플
[MLP] 로드 완료 | 전체: 24741개  (배경: 12371, 사람: 12370)
[MLP] 특징 모드: ESP32 (14개)
[MLP] 학습: 19792개 (80%)  검증: 4949개 (20%)  [비율고정: 유지 | 분리시드: 42]
[MLP] 스케일러: StandardScaler (z-score)
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
[MLP]  디바이스: cpu
[MLP]  구조: 14 → 64 → 32 → 2
[MLP]  에폭: 1000  배치: 128  LR: 1.00e-03  Dropout: 0.2
[MLP]  Early Stop: 비활성화
[MLP]  LR 스케줄러: patience=50  factor=0.5  min_lr=1e-6
[MLP]  검증 비율: 20%  분리 비율고정: 유지  분리 시드: 42
[MLP]  스케일러: StandardScaler  특징 모드: ESP32
[MLP]  사용 특징 (14개): SPECTRAL_BANDWIDTH, PEAK_COUNT, MID_RATIO, SECOND_PEAK_FREQ, KURTOSIS, CENTROID, PEAK_FREQ, LOW_RATIO, RMS, PEAK_TO_AVG_E, HIGH_RATIO, PEAK1_TO_PEAK2_RATIO, SKEWNESS, SPECTRAL_FLATNESS
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  에폭   1/1000 | 손실: 0.6117 | 학습: 65.4% | 검증: 63.8% | lr: 1.00e-03 | 0.3s ★
  에폭 429/1000 | 손실: 0.4525 | 학습: 82.3% | 검증: 78.1% | lr: 1.00e-03 | 0.3s
  에폭 430/1000 | 손실: 0.4525 | 학습: 82.2% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 431/1000 | 손실: 0.4534 | 학습: 82.2% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 432/1000 | 손실: 0.4560 | 학습: 82.3% | 검증: 78.4% | lr: 1.00e-03 | 0.4s
  에폭 433/1000 | 손실: 0.4501 | 학습: 82.0% | 검증: 78.0% | lr: 1.00e-03 | 0.5s
  에폭 434/1000 | 손실: 0.4510 | 학습: 82.0% | 검증: 78.2% | lr: 1.00e-03 | 0.3s
  에폭 435/1000 | 손실: 0.4540 | 학습: 82.5% | 검증: 78.7% | lr: 1.00e-03 | 0.4s
  에폭 436/1000 | 손실: 0.4548 | 학습: 82.3% | 검증: 78.3% | lr: 1.00e-03 | 0.3s
  에폭 437/1000 | 손실: 0.4489 | 학습: 82.7% | 검증: 78.9% | lr: 1.00e-03 | 0.3s ★
  에폭 438/1000 | 손실: 0.4490 | 학습: 82.3% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 439/1000 | 손실: 0.4503 | 학습: 82.0% | 검증: 78.0% | lr: 1.00e-03 | 0.3s
  에폭 440/1000 | 손실: 0.4551 | 학습: 82.2% | 검증: 78.4% | lr: 1.00e-03 | 0.5s
  에폭 441/1000 | 손실: 0.4551 | 학습: 82.2% | 검증: 78.8% | lr: 1.00e-03 | 0.4s
  에폭 442/1000 | 손실: 0.4511 | 학습: 82.6% | 검증: 79.0% | lr: 1.00e-03 | 0.3s ★
  에폭 443/1000 | 손실: 0.4530 | 학습: 82.3% | 검증: 78.3% | lr: 1.00e-03 | 0.3s
  에폭 444/1000 | 손실: 0.4493 | 학습: 82.4% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 445/1000 | 손실: 0.4536 | 학습: 82.2% | 검증: 78.3% | lr: 1.00e-03 | 0.3s
  에폭 446/1000 | 손실: 0.4522 | 학습: 82.3% | 검증: 78.8% | lr: 1.00e-03 | 0.4s
  에폭 447/1000 | 손실: 0.4531 | 학습: 82.0% | 검증: 78.7% | lr: 1.00e-03 | 0.4s
  에폭 448/1000 | 손실: 0.4511 | 학습: 82.4% | 검증: 78.3% | lr: 1.00e-03 | 0.3s
  에폭 449/1000 | 손실: 0.4532 | 학습: 82.6% | 검증: 78.8% | lr: 1.00e-03 | 0.4s
  에폭 450/1000 | 손실: 0.4551 | 학습: 82.6% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 451/1000 | 손실: 0.4536 | 학습: 82.4% | 검증: 78.8% | lr: 1.00e-03 | 0.4s
  에폭 452/1000 | 손실: 0.4569 | 학습: 82.4% | 검증: 78.3% | lr: 1.00e-03 | 0.4s
  에폭 453/1000 | 손실: 0.4540 | 학습: 82.2% | 검증: 79.2% | lr: 1.00e-03 | 0.3s ★
  에폭 454/1000 | 손실: 0.4536 | 학습: 82.5% | 검증: 79.1% | lr: 1.00e-03 | 0.3s
  에폭 455/1000 | 손실: 0.4541 | 학습: 82.5% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 456/1000 | 손실: 0.4550 | 학습: 82.4% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 457/1000 | 손실: 0.4537 | 학습: 82.5% | 검증: 78.8% | lr: 1.00e-03 | 0.5s
  에폭 458/1000 | 손실: 0.4508 | 학습: 82.5% | 검증: 79.1% | lr: 1.00e-03 | 0.3s
  에폭 459/1000 | 손실: 0.4509 | 학습: 81.9% | 검증: 78.2% | lr: 1.00e-03 | 0.3s
  에폭 460/1000 | 손실: 0.4514 | 학습: 82.2% | 검증: 78.5% | lr: 1.00e-03 | 0.4s
  에폭 461/1000 | 손실: 0.4542 | 학습: 82.1% | 검증: 78.3% | lr: 1.00e-03 | 0.3s
  에폭 462/1000 | 손실: 0.4525 | 학습: 81.9% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 463/1000 | 손실: 0.4539 | 학습: 82.7% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 464/1000 | 손실: 0.4512 | 학습: 82.4% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 465/1000 | 손실: 0.4517 | 학습: 82.5% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 466/1000 | 손실: 0.4521 | 학습: 82.4% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 467/1000 | 손실: 0.4481 | 학습: 82.8% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 468/1000 | 손실: 0.4500 | 학습: 82.6% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 469/1000 | 손실: 0.4531 | 학습: 82.0% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 470/1000 | 손실: 0.4489 | 학습: 82.5% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 471/1000 | 손실: 0.4510 | 학습: 82.7% | 검증: 78.3% | lr: 1.00e-03 | 0.3s
  에폭 472/1000 | 손실: 0.4487 | 학습: 82.7% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 473/1000 | 손실: 0.4527 | 학습: 82.5% | 검증: 78.3% | lr: 1.00e-03 | 0.3s
  에폭 474/1000 | 손실: 0.4511 | 학습: 82.1% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 475/1000 | 손실: 0.4489 | 학습: 82.7% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 476/1000 | 손실: 0.4503 | 학습: 82.7% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 477/1000 | 손실: 0.4538 | 학습: 82.5% | 검증: 79.2% | lr: 1.00e-03 | 0.3s
  에폭 478/1000 | 손실: 0.4491 | 학습: 82.5% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 479/1000 | 손실: 0.4490 | 학습: 82.6% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 480/1000 | 손실: 0.4484 | 학습: 82.4% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 481/1000 | 손실: 0.4459 | 학습: 82.9% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 482/1000 | 손실: 0.4562 | 학습: 82.4% | 검증: 78.4% | lr: 1.00e-03 | 0.3s
  에폭 483/1000 | 손실: 0.4512 | 학습: 82.3% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 484/1000 | 손실: 0.4486 | 학습: 82.2% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 485/1000 | 손실: 0.4568 | 학습: 82.7% | 검증: 78.4% | lr: 1.00e-03 | 0.3s
  에폭 486/1000 | 손실: 0.4502 | 학습: 82.5% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 487/1000 | 손실: 0.4493 | 학습: 82.4% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 488/1000 | 손실: 0.4481 | 학습: 82.2% | 검증: 78.1% | lr: 1.00e-03 | 0.3s
  에폭 489/1000 | 손실: 0.4507 | 학습: 82.6% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 490/1000 | 손실: 0.4504 | 학습: 82.0% | 검증: 78.2% | lr: 1.00e-03 | 0.3s
  에폭 491/1000 | 손실: 0.4501 | 학습: 82.3% | 검증: 78.4% | lr: 1.00e-03 | 0.3s
  에폭 492/1000 | 손실: 0.4506 | 학습: 81.9% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 493/1000 | 손실: 0.4514 | 학습: 82.8% | 검증: 78.4% | lr: 1.00e-03 | 0.3s
  에폭 494/1000 | 손실: 0.4493 | 학습: 82.5% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 495/1000 | 손실: 0.4544 | 학습: 82.3% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 496/1000 | 손실: 0.4454 | 학습: 82.7% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 497/1000 | 손실: 0.4495 | 학습: 82.4% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 498/1000 | 손실: 0.4487 | 학습: 82.8% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 499/1000 | 손실: 0.4507 | 학습: 82.6% | 검증: 78.4% | lr: 1.00e-03 | 0.3s
  에폭 500/1000 | 손실: 0.4523 | 학습: 82.6% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 501/1000 | 손실: 0.4517 | 학습: 82.7% | 검증: 78.4% | lr: 1.00e-03 | 0.3s
  에폭 502/1000 | 손실: 0.4464 | 학습: 82.3% | 검증: 78.4% | lr: 1.00e-03 | 0.3s
  에폭 503/1000 | 손실: 0.4490 | 학습: 82.7% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 504/1000 | 손실: 0.4478 | 학습: 82.0% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 505/1000 | 손실: 0.4491 | 학습: 82.5% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 506/1000 | 손실: 0.4504 | 학습: 82.9% | 검증: 79.1% | lr: 1.00e-03 | 0.3s
  에폭 507/1000 | 손실: 0.4471 | 학습: 81.7% | 검증: 78.0% | lr: 1.00e-03 | 0.3s
  에폭 508/1000 | 손실: 0.4468 | 학습: 82.4% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 509/1000 | 손실: 0.4535 | 학습: 82.4% | 검증: 78.2% | lr: 1.00e-03 | 0.3s
  에폭 510/1000 | 손실: 0.4548 | 학습: 82.6% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 511/1000 | 손실: 0.4501 | 학습: 82.3% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 512/1000 | 손실: 0.4486 | 학습: 82.5% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 513/1000 | 손실: 0.4533 | 학습: 82.4% | 검증: 78.1% | lr: 1.00e-03 | 0.3s
  에폭 514/1000 | 손실: 0.4471 | 학습: 82.9% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 515/1000 | 손실: 0.4491 | 학습: 82.5% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 516/1000 | 손실: 0.4541 | 학습: 82.9% | 검증: 79.1% | lr: 1.00e-03 | 0.3s
  에폭 517/1000 | 손실: 0.4502 | 학습: 82.6% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 518/1000 | 손실: 0.4494 | 학습: 82.2% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 519/1000 | 손실: 0.4453 | 학습: 82.4% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 520/1000 | 손실: 0.4469 | 학습: 82.8% | 검증: 79.1% | lr: 1.00e-03 | 0.3s
  에폭 521/1000 | 손실: 0.4507 | 학습: 82.5% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 522/1000 | 손실: 0.4503 | 학습: 82.4% | 검증: 78.4% | lr: 1.00e-03 | 0.3s
  에폭 523/1000 | 손실: 0.4499 | 학습: 82.7% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 524/1000 | 손실: 0.4518 | 학습: 82.6% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 525/1000 | 손실: 0.4502 | 학습: 82.9% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 526/1000 | 손실: 0.4515 | 학습: 82.6% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 527/1000 | 손실: 0.4524 | 학습: 82.5% | 검증: 78.4% | lr: 1.00e-03 | 0.3s
  에폭 528/1000 | 손실: 0.4523 | 학습: 82.9% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 529/1000 | 손실: 0.4509 | 학습: 82.7% | 검증: 78.3% | lr: 1.00e-03 | 0.3s
  에폭 530/1000 | 손실: 0.4473 | 학습: 82.7% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 531/1000 | 손실: 0.4491 | 학습: 82.9% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 532/1000 | 손실: 0.4455 | 학습: 82.6% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 533/1000 | 손실: 0.4496 | 학습: 82.4% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 534/1000 | 손실: 0.4553 | 학습: 82.2% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 535/1000 | 손실: 0.4512 | 학습: 82.6% | 검증: 79.2% | lr: 1.00e-03 | 0.3s
  에폭 536/1000 | 손실: 0.4491 | 학습: 83.1% | 검증: 79.5% | lr: 1.00e-03 | 0.3s ★
  에폭 537/1000 | 손실: 0.4419 | 학습: 82.7% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 538/1000 | 손실: 0.4464 | 학습: 82.3% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 539/1000 | 손실: 0.4480 | 학습: 82.9% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 540/1000 | 손실: 0.4517 | 학습: 82.2% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 541/1000 | 손실: 0.4515 | 학습: 83.2% | 검증: 79.3% | lr: 1.00e-03 | 0.3s
  에폭 542/1000 | 손실: 0.4462 | 학습: 83.1% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 543/1000 | 손실: 0.4486 | 학습: 82.7% | 검증: 79.3% | lr: 1.00e-03 | 0.3s
  에폭 544/1000 | 손실: 0.4459 | 학습: 82.9% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 545/1000 | 손실: 0.4480 | 학습: 82.5% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 546/1000 | 손실: 0.4504 | 학습: 82.2% | 검증: 78.4% | lr: 1.00e-03 | 0.3s
  에폭 547/1000 | 손실: 0.4461 | 학습: 83.1% | 검증: 79.6% | lr: 1.00e-03 | 0.3s ★
  에폭 548/1000 | 손실: 0.4507 | 학습: 82.4% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 549/1000 | 손실: 0.4495 | 학습: 82.7% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 550/1000 | 손실: 0.4502 | 학습: 82.6% | 검증: 78.4% | lr: 1.00e-03 | 0.3s
  에폭 551/1000 | 손실: 0.4511 | 학습: 82.6% | 검증: 79.1% | lr: 1.00e-03 | 0.3s
  에폭 552/1000 | 손실: 0.4468 | 학습: 82.6% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 553/1000 | 손실: 0.4514 | 학습: 82.8% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 554/1000 | 손실: 0.4477 | 학습: 82.0% | 검증: 78.0% | lr: 1.00e-03 | 0.3s
  에폭 555/1000 | 손실: 0.4511 | 학습: 82.5% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 556/1000 | 손실: 0.4470 | 학습: 82.3% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 557/1000 | 손실: 0.4464 | 학습: 82.8% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 558/1000 | 손실: 0.4411 | 학습: 83.0% | 검증: 79.4% | lr: 1.00e-03 | 0.4s
  에폭 559/1000 | 손실: 0.4487 | 학습: 82.5% | 검증: 79.2% | lr: 1.00e-03 | 0.3s
  에폭 560/1000 | 손실: 0.4496 | 학습: 83.0% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 561/1000 | 손실: 0.4500 | 학습: 82.9% | 검증: 79.3% | lr: 1.00e-03 | 0.3s
  에폭 562/1000 | 손실: 0.4478 | 학습: 82.9% | 검증: 79.2% | lr: 1.00e-03 | 0.3s
  에폭 563/1000 | 손실: 0.4509 | 학습: 82.3% | 검증: 79.1% | lr: 1.00e-03 | 0.3s
  에폭 564/1000 | 손실: 0.4467 | 학습: 82.9% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 565/1000 | 손실: 0.4434 | 학습: 82.9% | 검증: 79.1% | lr: 1.00e-03 | 0.3s
  에폭 566/1000 | 손실: 0.4478 | 학습: 82.9% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 567/1000 | 손실: 0.4499 | 학습: 82.5% | 검증: 79.1% | lr: 1.00e-03 | 0.3s
  에폭 568/1000 | 손실: 0.4470 | 학습: 83.0% | 검증: 79.2% | lr: 1.00e-03 | 0.3s
  에폭 569/1000 | 손실: 0.4438 | 학습: 82.7% | 검증: 79.2% | lr: 1.00e-03 | 0.3s
  에폭 570/1000 | 손실: 0.4489 | 학습: 82.6% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 571/1000 | 손실: 0.4479 | 학습: 83.0% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 572/1000 | 손실: 0.4536 | 학습: 82.9% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 573/1000 | 손실: 0.4452 | 학습: 83.0% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 574/1000 | 손실: 0.4494 | 학습: 83.0% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 575/1000 | 손실: 0.4460 | 학습: 82.5% | 검증: 78.8% | lr: 1.00e-03 | 0.3s
  에폭 576/1000 | 손실: 0.4440 | 학습: 82.3% | 검증: 78.2% | lr: 1.00e-03 | 0.3s
  에폭 577/1000 | 손실: 0.4487 | 학습: 82.8% | 검증: 79.1% | lr: 1.00e-03 | 0.3s
  에폭 578/1000 | 손실: 0.4496 | 학습: 82.0% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 579/1000 | 손실: 0.4418 | 학습: 82.9% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 580/1000 | 손실: 0.4441 | 학습: 82.6% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 581/1000 | 손실: 0.4505 | 학습: 82.7% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 582/1000 | 손실: 0.4480 | 학습: 82.7% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 583/1000 | 손실: 0.4460 | 학습: 82.7% | 검증: 78.6% | lr: 1.00e-03 | 0.3s
  에폭 584/1000 | 손실: 0.4465 | 학습: 82.6% | 검증: 78.7% | lr: 1.00e-03 | 0.3s
  에폭 585/1000 | 손실: 0.4461 | 학습: 82.8% | 검증: 79.2% | lr: 1.00e-03 | 0.3s
  에폭 586/1000 | 손실: 0.4464 | 학습: 82.9% | 검증: 78.5% | lr: 1.00e-03 | 0.3s
  에폭 587/1000 | 손실: 0.4428 | 학습: 82.5% | 검증: 79.4% | lr: 1.00e-03 | 0.3s
  에폭 588/1000 | 손실: 0.4476 | 학습: 82.7% | 검증: 78.9% | lr: 1.00e-03 | 0.4s
  에폭 589/1000 | 손실: 0.4457 | 학습: 82.9% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 590/1000 | 손실: 0.4462 | 학습: 83.1% | 검증: 78.9% | lr: 1.00e-03 | 0.4s
  에폭 591/1000 | 손실: 0.4452 | 학습: 82.9% | 검증: 79.2% | lr: 1.00e-03 | 0.5s
  에폭 592/1000 | 손실: 0.4492 | 학습: 82.4% | 검증: 78.8% | lr: 1.00e-03 | 0.4s
  에폭 593/1000 | 손실: 0.4420 | 학습: 83.1% | 검증: 79.2% | lr: 1.00e-03 | 0.4s
  에폭 594/1000 | 손실: 0.4470 | 학습: 83.2% | 검증: 79.7% | lr: 1.00e-03 | 0.4s ★
  에폭 595/1000 | 손실: 0.4469 | 학습: 83.1% | 검증: 79.5% | lr: 1.00e-03 | 0.3s
  에폭 596/1000 | 손실: 0.4453 | 학습: 83.0% | 검증: 79.3% | lr: 1.00e-03 | 0.3s
  에폭 597/1000 | 손실: 0.4476 | 학습: 82.9% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 598/1000 | 손실: 0.4448 | 학습: 82.7% | 검증: 78.8% | lr: 1.00e-03 | 0.5s
  에폭 599/1000 | 손실: 0.4512 | 학습: 82.8% | 검증: 78.7% | lr: 1.00e-03 | 0.4s
  에폭 600/1000 | 손실: 0.4493 | 학습: 82.6% | 검증: 79.2% | lr: 1.00e-03 | 0.4s
  에폭 601/1000 | 손실: 0.4488 | 학습: 82.7% | 검증: 79.0% | lr: 1.00e-03 | 0.3s
  에폭 602/1000 | 손실: 0.4503 | 학습: 82.8% | 검증: 79.1% | lr: 1.00e-03 | 0.3s
  에폭 603/1000 | 손실: 0.4504 | 학습: 83.0% | 검증: 79.2% | lr: 1.00e-03 | 0.3s
  에폭 604/1000 | 손실: 0.4446 | 학습: 83.2% | 검증: 79.5% | lr: 1.00e-03 | 0.3s
  에폭 605/1000 | 손실: 0.4528 | 학습: 83.0% | 검증: 79.2% | lr: 1.00e-03 | 0.3s
  에폭 606/1000 | 손실: 0.4481 | 학습: 82.7% | 검증: 78.9% | lr: 1.00e-03 | 0.3s
  에폭 607/1000 | 손실: 0.4487 | 학습: 82.9% | 검증: 79.4% | lr: 1.00e-03 | 0.3s
  에폭 608/1000 | 손실: 0.4460 | 학습: 83.3% | 검증: 79.2% | lr: 1.00e-03 | 0.3s
  에폭 609/1000 | 손실: 0.4457 | 학습: 82.9% | 검증: 78.8% | lr: 5.00e-04 | 0.3s
  에폭 610/1000 | 손실: 0.4427 | 학습: 83.1% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 611/1000 | 손실: 0.4410 | 학습: 83.1% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 612/1000 | 손실: 0.4410 | 학습: 83.1% | 검증: 79.2% | lr: 5.00e-04 | 0.3s
  에폭 613/1000 | 손실: 0.4432 | 학습: 83.3% | 검증: 79.3% | lr: 5.00e-04 | 0.3s
  에폭 614/1000 | 손실: 0.4372 | 학습: 83.0% | 검증: 79.2% | lr: 5.00e-04 | 0.3s
  에폭 615/1000 | 손실: 0.4384 | 학습: 83.2% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 616/1000 | 손실: 0.4415 | 학습: 83.2% | 검증: 79.3% | lr: 5.00e-04 | 0.3s
  에폭 617/1000 | 손실: 0.4404 | 학습: 83.3% | 검증: 79.2% | lr: 5.00e-04 | 0.3s
  에폭 618/1000 | 손실: 0.4392 | 학습: 83.6% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 619/1000 | 손실: 0.4392 | 학습: 83.4% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 620/1000 | 손실: 0.4409 | 학습: 83.4% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 621/1000 | 손실: 0.4415 | 학습: 83.2% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 622/1000 | 손실: 0.4353 | 학습: 83.5% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 623/1000 | 손실: 0.4422 | 학습: 83.5% | 검증: 79.8% | lr: 5.00e-04 | 0.3s ★
  에폭 624/1000 | 손실: 0.4388 | 학습: 83.1% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 625/1000 | 손실: 0.4406 | 학습: 83.4% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 626/1000 | 손실: 0.4443 | 학습: 83.3% | 검증: 79.0% | lr: 5.00e-04 | 0.3s
  에폭 627/1000 | 손실: 0.4375 | 학습: 83.2% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 628/1000 | 손실: 0.4380 | 학습: 83.4% | 검증: 79.3% | lr: 5.00e-04 | 0.3s
  에폭 629/1000 | 손실: 0.4402 | 학습: 83.3% | 검증: 79.2% | lr: 5.00e-04 | 0.3s
  에폭 630/1000 | 손실: 0.4369 | 학습: 83.4% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 631/1000 | 손실: 0.4391 | 학습: 83.0% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 632/1000 | 손실: 0.4437 | 학습: 83.5% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 633/1000 | 손실: 0.4385 | 학습: 83.2% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 634/1000 | 손실: 0.4373 | 학습: 83.3% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 635/1000 | 손실: 0.4417 | 학습: 83.3% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 636/1000 | 손실: 0.4390 | 학습: 82.9% | 검증: 79.8% | lr: 5.00e-04 | 0.3s ★
  에폭 637/1000 | 손실: 0.4370 | 학습: 83.2% | 검증: 79.1% | lr: 5.00e-04 | 0.3s
  에폭 638/1000 | 손실: 0.4347 | 학습: 83.5% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 639/1000 | 손실: 0.4432 | 학습: 83.4% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 640/1000 | 손실: 0.4418 | 학습: 83.4% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 641/1000 | 손실: 0.4373 | 학습: 83.0% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 642/1000 | 손실: 0.4396 | 학습: 83.3% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 643/1000 | 손실: 0.4391 | 학습: 83.4% | 검증: 79.2% | lr: 5.00e-04 | 0.3s
  에폭 644/1000 | 손실: 0.4390 | 학습: 83.5% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 645/1000 | 손실: 0.4380 | 학습: 83.6% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 646/1000 | 손실: 0.4396 | 학습: 83.4% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 647/1000 | 손실: 0.4371 | 학습: 83.4% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 648/1000 | 손실: 0.4378 | 학습: 83.4% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
